sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-54635,fixed,code,ConfigSigScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,APILLMScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-55403,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,vuln,code,APILLMScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,APILLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-54654,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,vuln,code,APILLMScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,ConfigSigScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,APILLMScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-54706,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-059,CWE-059,logic
CVE-2026-54706,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-059,CWE-059,logic
CVE-2026-54706,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-059,CWE-059,logic
CVE-2026-54706,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-059,CWE-059,logic
CVE-2026-54706,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-059,CWE-059,logic
CVE-2026-54706,fixed,code,ConfigSigScorer,benign,benign,CWE-059,CWE-059,logic
CVE-2026-54706,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-059,CWE-059,logic
CVE-2026-54706,fixed,code,APILLMScorer,abstain,benign,CWE-059,CWE-059,logic
CVE-2026-54707,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-863,CWE-863,logic
CVE-2026-54707,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-863,CWE-863,logic
CVE-2026-54707,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-863,CWE-863,logic
CVE-2026-54707,vuln,code,APILLMScorer,abstain,vulnerable,CWE-863,CWE-863,logic
CVE-2026-54707,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-863,CWE-863,logic
CVE-2026-54707,fixed,code,ConfigSigScorer,abstain,benign,CWE-863,CWE-863,logic
CVE-2026-54707,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-863,CWE-863,logic
CVE-2026-54707,fixed,code,APILLMScorer,abstain,benign,CWE-863,CWE-863,logic
CVE-2026-54770,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,APILLMScorer,abstain,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,ConfigSigScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,APILLMScorer,abstain,benign,CWE-601,CWE-601,logic
CVE-2026-54785,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-54785,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-54785,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-54785,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-54785,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-54785,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-54785,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-54785,fixed,code,APILLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-55099,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,APILLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,APILLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55404,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,vuln,code,APILLMScorer,benign,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,ConfigSigScorer,benign,benign,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,APILLMScorer,abstain,benign,CWE-074,CWE-074,logic
