sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-67435,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-918,CWE-200,logic
CVE-2026-67435,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,both,CPGEvidenceScorer,vulnerable,vulnerable,CWE-918,CWE-200,logic
CVE-2026-67435,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-200,logic
CVE-2026-67435,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,request,ConfigSigScorer,abstain,benign,,CWE-200,logic
CVE-2026-67435,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-200,logic
CVE-2026-67435,fixed,request,LocalLLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,CPGEvidenceScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,both,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,both,CPGEvidenceScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-200,CWE-200,logic
CVE-2026-70487,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-862,logic
CVE-2026-70487,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-862,logic
CVE-2026-70487,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-862,logic
CVE-2026-70487,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,both,ConfigSigScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-862,logic
CVE-2026-70487,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,request,ConfigSigScorer,abstain,benign,,CWE-862,logic
CVE-2026-70487,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-862,logic
CVE-2026-70487,fixed,request,LocalLLMScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,code,ConfigSigScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,code,CPGEvidenceScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,code,LocalLLMScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,both,ConfigSigScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,both,CPGEvidenceScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70487,fixed,both,LocalLLMScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70488,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-639,logic
CVE-2026-70488,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-639,logic
CVE-2026-70488,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-639,logic
CVE-2026-70488,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,both,ConfigSigScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-639,logic
CVE-2026-70488,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,request,ConfigSigScorer,abstain,benign,,CWE-639,logic
CVE-2026-70488,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-639,logic
CVE-2026-70488,fixed,request,LocalLLMScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,code,ConfigSigScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,code,CPGEvidenceScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,code,LocalLLMScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,both,ConfigSigScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,both,CPGEvidenceScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-70488,fixed,both,LocalLLMScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-71433,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-71433,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-71433,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-71433,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-200,logic
CVE-2026-71433,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,request,ConfigSigScorer,abstain,benign,,CWE-200,logic
CVE-2026-71433,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-200,logic
CVE-2026-71433,fixed,request,LocalLLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,CPGEvidenceScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,LocalLLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,both,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,both,CPGEvidenceScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,both,LocalLLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-71554,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-444,logic
CVE-2026-71554,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-444,logic
CVE-2026-71554,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-444,logic
CVE-2026-71554,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,both,ConfigSigScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-444,logic
CVE-2026-71554,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,request,ConfigSigScorer,abstain,benign,,CWE-444,logic
CVE-2026-71554,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-444,logic
CVE-2026-71554,fixed,request,LocalLLMScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,ConfigSigScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,CPGEvidenceScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,both,ConfigSigScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,both,CPGEvidenceScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-444,CWE-444,logic
CVE-2026-54548,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-295,logic
CVE-2026-54548,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-295,logic
CVE-2026-54548,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-295,logic
CVE-2026-54548,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-295,logic
CVE-2026-54548,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,request,ConfigSigScorer,abstain,benign,,CWE-295,logic
CVE-2026-54548,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-295,logic
CVE-2026-54548,fixed,request,LocalLLMScorer,abstain,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,ConfigSigScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,CPGEvidenceScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,both,ConfigSigScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,both,CPGEvidenceScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-295,CWE-295,logic
CVE-2026-54553,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-54553,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-54553,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-54553,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-200,logic
CVE-2026-54553,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,request,ConfigSigScorer,abstain,benign,,CWE-200,logic
CVE-2026-54553,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-200,logic
CVE-2026-54553,fixed,request,LocalLLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,CPGEvidenceScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,both,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,both,CPGEvidenceScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-200,CWE-200,logic
CVE-2026-54569,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-095,logic
CVE-2026-54569,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-095,logic
CVE-2026-54569,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-095,logic
CVE-2026-54569,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-095,logic
CVE-2026-54569,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,request,ConfigSigScorer,abstain,benign,,CWE-095,logic
CVE-2026-54569,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-095,logic
CVE-2026-54569,fixed,request,LocalLLMScorer,abstain,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,ConfigSigScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,CPGEvidenceScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,both,ConfigSigScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,both,CPGEvidenceScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-095,CWE-095,logic
CVE-2026-54338,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-54338,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-54338,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-54338,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,both,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-400,logic
CVE-2026-54338,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,request,ConfigSigScorer,abstain,benign,,CWE-400,logic
CVE-2026-54338,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-400,logic
CVE-2026-54338,fixed,request,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,both,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,both,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-400,CWE-400,logic
CVE-2026-45019,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-918,taint
CVE-2026-45019,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-918,taint
CVE-2026-45019,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-918,taint
CVE-2026-45019,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-918,taint
CVE-2026-45019,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,both,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-918,taint
CVE-2026-45019,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-918,taint
