sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
devign-qemu-1727,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-335,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-766,d2_devign,code,LocalLLMScorer,benign,benign,null,,qemu
devign-qemu-1976,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-706,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-020,,qemu
devign-qemu-1161,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1774,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2016,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-1250,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-789,d2_devign,code,LocalLLMScorer,vulnerable,vulnerable,CWE-078,,qemu
devign-qemu-1808,d2_devign,code,LocalLLMScorer,vulnerable,vulnerable,CWE-200,,qemu
devign-qemu-424,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-246,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-993,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-1306,d2_devign,code,LocalLLMScorer,benign,vulnerable,,,FFmpeg
devign-qemu-902,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-371,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-2204,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-1170,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-FFmpeg-1255,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-1346,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-207,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-2362,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-687,d2_devign,code,LocalLLMScorer,abstain,benign,null,,FFmpeg
devign-FFmpeg-1646,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-078,,FFmpeg
devign-qemu-72,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-2441,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-2158,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-FFmpeg-737,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-403,d2_devign,code,LocalLLMScorer,benign,benign,,,FFmpeg
devign-FFmpeg-1962,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-2448,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1881,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1366,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-020,,qemu
devign-qemu-1179,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-2131,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-1612,d2_devign,code,LocalLLMScorer,benign,vulnerable,,,qemu
devign-FFmpeg-1530,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-1817,d2_devign,code,LocalLLMScorer,vulnerable,vulnerable,CWE-078,,qemu
devign-FFmpeg-745,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-2071,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-1548,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-871,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-273,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-2191,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-1287,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-186,d2_devign,code,LocalLLMScorer,benign,vulnerable,null,,qemu
devign-qemu-802,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-78,d2_devign,code,LocalLLMScorer,vulnerable,vulnerable,CWE-078,,qemu
devign-FFmpeg-1605,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-1007,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2087,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-FFmpeg-410,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-1785,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-815,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-190,,qemu
devign-FFmpeg-1040,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-457,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-2109,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-1679,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-175,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-541,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-1655,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-383,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-1543,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-376,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-2145,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-224,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-078,,qemu
devign-qemu-1498,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1706,d2_devign,code,LocalLLMScorer,vulnerable,vulnerable,CWE-116: Improper Encoding or Escaping of Special Elements used in an OS Command,,qemu
devign-qemu-1120,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-2439,d2_devign,code,LocalLLMScorer,benign,benign,,,qemu
devign-qemu-1673,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2065,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-FFmpeg-217,d2_devign,code,LocalLLMScorer,benign,benign,,,FFmpeg
devign-qemu-143,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-956,d2_devign,code,LocalLLMScorer,abstain,benign,null,,FFmpeg
devign-qemu-1392,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-FFmpeg-953,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-125,,FFmpeg
devign-qemu-901,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-1307,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-1193,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-1188,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-21,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-144,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-137,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-244,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1905,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-148,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-2132,d2_devign,code,LocalLLMScorer,benign,vulnerable,,,FFmpeg
devign-FFmpeg-1023,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,FFmpeg
devign-qemu-1177,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-842,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-FFmpeg-1642,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-2562,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-2464,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-411,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-593,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-022,,FFmpeg
devign-qemu-608,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-FFmpeg-948,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-1763,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-1398,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,FFmpeg
devign-qemu-2039,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-782,d2_devign,code,LocalLLMScorer,vulnerable,vulnerable,CWE-078,,qemu
devign-qemu-1590,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2235,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-1749,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-26,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2207,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-1903,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2231,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-1852,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-615,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-984,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-488,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-14,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-160,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-FFmpeg-2425,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-865,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-400,,qemu
devign-FFmpeg-529,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-1469,d2_devign,code,LocalLLMScorer,vulnerable,vulnerable,CWE-23 Path Traversal,,qemu
devign-qemu-1468,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-1919,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-294,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-1739,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1987,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-316,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-1055,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-FFmpeg-109,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-2532,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-22 Path Traversal,,FFmpeg
devign-qemu-741,d2_devign,code,LocalLLMScorer,benign,vulnerable,,,qemu
devign-qemu-898,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-078,,qemu
devign-FFmpeg-862,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-85,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-666,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-2257,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-FFmpeg-2014,d2_devign,code,LocalLLMScorer,benign,benign,,,FFmpeg
devign-qemu-1268,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-2008,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-1367,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-1660,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-1878,d2_devign,code,LocalLLMScorer,benign,benign,null,,qemu
devign-qemu-45,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-55,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-2463,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-FFmpeg-1603,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-1683,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-qemu-1692,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-117: Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),,qemu
devign-qemu-1573,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-754,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-1254,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-522,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-1639,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-1039,d2_devign,code,LocalLLMScorer,abstain,benign,null,,FFmpeg
devign-qemu-786,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-1632,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-FFmpeg-2353,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-939,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-FFmpeg-334,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-2175,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-211,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
devign-qemu-2339,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-509,d2_devign,code,LocalLLMScorer,benign,benign,,,FFmpeg
devign-qemu-1715,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-FFmpeg-132,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,FFmpeg
devign-FFmpeg-301,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-390,d2_devign,code,LocalLLMScorer,vulnerable,benign,CWE-400,,qemu
devign-FFmpeg-278,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-975,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-FFmpeg-1345,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,FFmpeg
devign-FFmpeg-1842,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-2247,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-1296,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2395,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1776,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-FFmpeg-536,d2_devign,code,LocalLLMScorer,benign,vulnerable,,,FFmpeg
devign-qemu-1579,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-1404,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-2238,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1554,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-2495,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1780,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-1547,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-196,d2_devign,code,LocalLLMScorer,abstain,vulnerable,null,,qemu
devign-qemu-938,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-655,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-qemu-1331,d2_devign,code,LocalLLMScorer,abstain,benign,null,,qemu
devign-FFmpeg-1311,d2_devign,code,LocalLLMScorer,benign,vulnerable,null,,FFmpeg
devign-FFmpeg-176,d2_devign,code,LocalLLMScorer,benign,vulnerable,,,FFmpeg
devign-FFmpeg-1682,d2_devign,code,LocalLLMScorer,abstain,benign,,,FFmpeg
devign-qemu-2038,d2_devign,code,LocalLLMScorer,abstain,benign,,,qemu
devign-qemu-657,d2_devign,code,LocalLLMScorer,abstain,vulnerable,,,qemu
