sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-71870,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-71870,fixed,code,APILLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-84310,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-405,CWE-405,logic
CVE-2026-84310,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-405,CWE-405,logic
CVE-2026-84310,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-405,CWE-405,logic
CVE-2026-84310,vuln,code,APILLMScorer,abstain,vulnerable,CWE-405,CWE-405,logic
CVE-2026-84310,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-405,CWE-405,logic
CVE-2026-84310,fixed,code,ConfigSigScorer,benign,benign,CWE-405,CWE-405,logic
CVE-2026-84310,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-405,CWE-405,logic
CVE-2026-84310,fixed,code,APILLMScorer,abstain,benign,CWE-405,CWE-405,logic
CVE-2026-73228,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73228,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73228,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73228,vuln,code,APILLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73228,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-73228,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-73228,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-73228,fixed,code,APILLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-73229,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-73229,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-73229,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-73229,vuln,code,APILLMScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-73229,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-73229,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-73229,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-73229,fixed,code,APILLMScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-73417,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,vuln,code,APILLMScorer,abstain,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,ConfigSigScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,APILLMScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-73498,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,vuln,code,APILLMScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,APILLMScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-73568,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,vuln,code,APILLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,APILLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-84366,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-319,CWE-319,logic
CVE-2026-84366,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-319,CWE-319,logic
CVE-2026-84366,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-319,CWE-319,logic
CVE-2026-84366,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-319,CWE-319,logic
CVE-2026-84366,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-319,CWE-319,logic
CVE-2026-84366,fixed,code,ConfigSigScorer,benign,benign,CWE-319,CWE-319,logic
CVE-2026-84366,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-319,CWE-319,logic
CVE-2026-84366,fixed,code,APILLMScorer,vulnerable,benign,CWE-319,CWE-319,logic
