sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-55211,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-55211,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-55211,fixed,code,ConfigSigScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-55211,fixed,code,CPGEvidenceScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-55211,fixed,code,LocalLLMScorer,abstain,benign,CWE-125,CWE-125,logic
CVE-2026-61539,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,ConfigSigScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,CPGEvidenceScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,LocalLLMScorer,abstain,benign,CWE-095,CWE-095,logic
CVE-2026-68508,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-68508,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-68508,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-68508,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-68508,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-094,CWE-094,taint
CVE-2026-68508,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-68508,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-68508,fixed,code,ConfigSigScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-68508,fixed,code,CPGEvidenceScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-68508,fixed,code,LocalLLMScorer,abstain,benign,CWE-094,CWE-094,taint
CVE-2026-10692,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-10692,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-10692,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-10692,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-10692,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-10692,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-10692,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-10692,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-10692,fixed,code,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-10692,fixed,code,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-47192,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-347,CWE-347,logic
CVE-2026-47192,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-347,CWE-347,logic
CVE-2026-47192,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-347,CWE-347,logic
CVE-2026-47192,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-347,CWE-347,logic
CVE-2026-47192,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-347,CWE-347,logic
CVE-2026-47192,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-347,CWE-347,logic
CVE-2026-47192,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-347,CWE-347,logic
CVE-2026-47192,fixed,code,ConfigSigScorer,benign,benign,CWE-347,CWE-347,logic
CVE-2026-47192,fixed,code,CPGEvidenceScorer,benign,benign,CWE-347,CWE-347,logic
CVE-2026-47192,fixed,code,LocalLLMScorer,abstain,benign,CWE-347,CWE-347,logic
CVE-2026-48710,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-48710,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-48710,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-48710,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-48710,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-48710,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-48710,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-48710,fixed,code,ConfigSigScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-48710,fixed,code,CPGEvidenceScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-48710,fixed,code,LocalLLMScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-59893,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,ConfigSigScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,CPGEvidenceScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,LocalLLMScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-59894,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-59894,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-59894,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-59894,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-59894,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-094,CWE-094,taint
CVE-2026-59894,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-59894,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-59894,fixed,code,ConfigSigScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-59894,fixed,code,CPGEvidenceScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-59894,fixed,code,LocalLLMScorer,abstain,benign,CWE-094,CWE-094,taint
CVE-2026-12482,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-12482,vuln,code,CodeQLBaselineScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-12482,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-12482,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-12482,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-12482,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-12482,fixed,code,CodeQLBaselineScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-12482,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-12482,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-12482,fixed,code,LocalLLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-13769,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-732,CWE-732,logic
CVE-2026-13769,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-732,CWE-732,logic
CVE-2026-13769,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-732,CWE-732,logic
CVE-2026-13769,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-732,CWE-732,logic
CVE-2026-13769,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-732,CWE-732,logic
CVE-2026-13769,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-732,CWE-732,logic
CVE-2026-13769,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-732,CWE-732,logic
CVE-2026-13769,fixed,code,ConfigSigScorer,benign,benign,CWE-732,CWE-732,logic
CVE-2026-13769,fixed,code,CPGEvidenceScorer,benign,benign,CWE-732,CWE-732,logic
CVE-2026-13769,fixed,code,LocalLLMScorer,abstain,benign,CWE-732,CWE-732,logic
CVE-2026-16584,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-455,CWE-455,logic
CVE-2026-16584,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-455,CWE-455,logic
CVE-2026-16584,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-455,CWE-455,logic
CVE-2026-16584,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-455,CWE-455,logic
CVE-2026-16584,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-455,CWE-455,logic
CVE-2026-16584,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-455,CWE-455,logic
CVE-2026-16584,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-455,CWE-455,logic
CVE-2026-16584,fixed,code,ConfigSigScorer,benign,benign,CWE-455,CWE-455,logic
CVE-2026-16584,fixed,code,CPGEvidenceScorer,benign,benign,CWE-455,CWE-455,logic
CVE-2026-16584,fixed,code,LocalLLMScorer,abstain,benign,CWE-455,CWE-455,logic
CVE-2026-16796,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-088,CWE-088,logic
CVE-2026-16796,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-088,CWE-088,logic
CVE-2026-16796,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-088,CWE-088,logic
CVE-2026-16796,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-088,CWE-088,logic
CVE-2026-16796,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,ConfigSigScorer,benign,benign,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,CPGEvidenceScorer,benign,benign,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,LocalLLMScorer,abstain,benign,CWE-088,CWE-088,logic
CVE-2026-48782,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,CPGEvidenceScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,LocalLLMScorer,abstain,benign,CWE-918,CWE-918,taint
CVE-2026-49257,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49257,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49257,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49257,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49257,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49257,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49257,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49257,fixed,code,ConfigSigScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49257,fixed,code,CPGEvidenceScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49257,fixed,code,LocalLLMScorer,abstain,benign,CWE-306,CWE-306,logic
CVE-2026-49296,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,ConfigSigScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,CPGEvidenceScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,LocalLLMScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-49471,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,ConfigSigScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,CPGEvidenceScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,LocalLLMScorer,abstain,benign,CWE-306,CWE-306,logic
CVE-2026-49852,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,ConfigSigScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,CPGEvidenceScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,LocalLLMScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-50180,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,LocalLLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,LocalLLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-52869,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,ConfigSigScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,CPGEvidenceScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,LocalLLMScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-53598,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,LocalLLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-53656,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,ConfigSigScorer,benign,benign,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,CPGEvidenceScorer,benign,benign,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-346,CWE-346,logic
CVE-2026-54254,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,ConfigSigScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,CPGEvidenceScorer,benign,benign,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,LocalLLMScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-54446,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,ConfigSigScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,CPGEvidenceScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,LocalLLMScorer,abstain,benign,CWE-306,CWE-306,logic
CVE-2026-54457,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,ConfigSigScorer,benign,benign,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,CPGEvidenceScorer,benign,benign,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,LocalLLMScorer,abstain,benign,CWE-552,CWE-552,logic
CVE-2026-54567,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,ConfigSigScorer,benign,benign,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,CPGEvidenceScorer,benign,benign,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,LocalLLMScorer,abstain,benign,CWE-178,CWE-178,logic
CVE-2026-54574,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,ConfigSigScorer,benign,benign,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,CPGEvidenceScorer,benign,benign,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,LocalLLMScorer,abstain,benign,CWE-061,CWE-061,logic
CVE-2026-54635,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,ConfigSigScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,CPGEvidenceScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,LocalLLMScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-54654,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-094,CWE-094,taint
